year,area,subarea,closure_type,total_days_closed
2016,24,13,biotoxins,6
2016,24,14,biotoxins,6
2016,25,1,biotoxins,7
2016,25,2,biotoxins,7
2016,25,3,biotoxins,7
2016,25,4,biotoxins,7
2016,25,5,biotoxins,7
2016,25,6,biotoxins,7
2016,25,7,biotoxins,7
2016,25,11,biotoxins,7
2016,25,12,biotoxins,212
2016,25,15,biotoxins,7
2016,27,1,biotoxins,77
2016,27,2,biotoxins,77
2016,27,3,biotoxins,77
2016,27,4,biotoxins,77
2016,27,5,biotoxins,77
2016,27,6,biotoxins,77
2016,27,7,biotoxins,77
2016,27,8,biotoxins,77
2016,27,9,biotoxins,77
2016,27,10,biotoxins,77
2016,27,11,biotoxins,77
2016,27,11,sanitary closure,11
2016,29,1,biotoxins,42
2016,29,2,biotoxins,42
2016,29,3,biotoxins,42
2016,29,4,biotoxins,42
2016,29,5,biotoxins,42
2016,29,6,biotoxins,42
2016,29,7,biotoxins,42
2016,29,8,biotoxins,42
2016,29,9,biotoxins,42
2016,29,10,biotoxins,42
2016,29,11,biotoxins,42
2016,29,12,biotoxins,42
2016,29,13,biotoxins,42
2016,29,14,biotoxins,42
2016,29,15,biotoxins,42
2016,29,16,biotoxins,42
2016,29,17,biotoxins,42
