order_no,issued_date,closes_area,area,subarea
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",10,4
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",10,5
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",10,6
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",10,7
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",10,8
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",10,9
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",10,10
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",10,11
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",10,12
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,1
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,2
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,3
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,4
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,5
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,6
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,7
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,8
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,9
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,10
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,11
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,12
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,13
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,14
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,14
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,14
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,14
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,15
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,16
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,17
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,18
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,19
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,20
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,21
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,22
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,23
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,24
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,25
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,26
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,27
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,28
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,29
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,30
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,31
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,32
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,33
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,34
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,35
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,36
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,37
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,38
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,39
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,40
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,41
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,42
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,43
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,44
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,45
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,46
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,47
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",12,48
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,1
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,2
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,3
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,4
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,5
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,6
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,7
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,8
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,9
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,10
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,11
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,12
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,13
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,14
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,15
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,16
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,17
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,18
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,19
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,20
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,21
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,22
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,23
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,24
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,25
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,26
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,27
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,28
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,29
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,30
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,31
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,32
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,33
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,34
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,35
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,36
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,37
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,38
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,39
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,40
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,41
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,42
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",13,43
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",15,1
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",15,2
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",15,3
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",15,4
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",15,5
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",15,6
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,1
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,2
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,3
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,4
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,5
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,6
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,7
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,8
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,9
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,10
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,11
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,12
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,13
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,14
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,15
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,16
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,17
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,18
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,19
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,20
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,21
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",16,22
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",17,1
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",17,2
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",17,3
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",17,4
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",17,5
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",17,6
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",17,7
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",17,8
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",17,9
PSN-2009-126,2009-06-05,"Seasonal Sanitary Closure – May 31 to September 30 (Areas 7, 8 , 9, 10, 12, 13, 15, 16, 17, 18, 23, 25 and 28) reduced closure 18.C",17,10
