ISO_3DIGIT,OHI gridcode,Country,Specie Common Name,Specie Scientific Name,Flagship Species,Priority Species_Regional and Local,Priority Species_Global,Nation Specific List,Taxa,Current Red List Category (Status),for pivot count,"Population Increasing, Decreasing, Stable or Unknown? (over 3 generations)",Year of last status assessment
NA,11,Philippines,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,84,Puerto Rico,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,141,Qatar,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,86,Saint Kitts and Nevis,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,112,Samoa,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,76,Sao Tom_ and Principe,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,36,Saudi Arabia,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,22,Seychelles,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,5,Solomon Islands,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,30,Somalia,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,26,Sri Lanka,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,35,Sudan,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,10,"Taiwan, Province of China",Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,152,"Tanzania, United Republic of",Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,19,Thailand,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,92,Trinidad and Tobago,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,40,United Arab Emirates,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,4,Vanuatu,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,105,Venezuela,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,157,Viet Nam,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,85,"Virgin Islands, British",Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,33,Yemen,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
MEX,101,Mexico,Kemp's Ridley Turtle,Lepidochelys kempii,1,NA,1,NA,Turtle,Critically Endangered,1,needs updating,NA
USA,116,United States,Kemp's Ridley Turtle,Lepidochelys kempii,1,NA,1,NA,Turtle,Critically Endangered,1,needs updating,NA
NA,65,Albania,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,151,Angola,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,87,Antigua and Barbuda,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,94,Aruba,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,12,Australia,Leatherback Turtle,Dermochelys coriacea,1,NA,1,1-AUS,Turtle,Critically Endangered,1,decreasing,2000
NA,80,Bahamas,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,38,Bahrain,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,90,Barbados,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,72,Benin,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,122,Brazil,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,159,China,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,98,Colombia,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,150,"Congo, The Democratic Republic of the",Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,96,Costa Rica,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,146,Cªte d'Ivoire,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,81,Cuba,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,89,Dominica,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,83,Dominican Republic,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,103,Ecuador,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,100,El Salvador,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,31,Eritrea,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,14,Fiji,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,121,French Guiana,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,78,Ghana,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,91,Grenada,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,106,Guadeloupe,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,102,Guatemala,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,119,Guyana,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,82,Haiti,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,99,Honduras,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,153,India,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,165,Indonesia,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,135,Italy,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,70,Liberia,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,156,Malaysia,Leatherback Turtle,Dermochelys coriacea,1,NA,1,1-MAL,Turtle,Critically Endangered,1,decreasing,2000
NA,106,Martinique,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,101,Mexico,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,27,Mozambique,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,155,Myanmar,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,94,Netherlands Antilles,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,97,Nicaragua,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,95,Panama,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,13,Papua New Guinea,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,84,Puerto Rico,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,86,Saint Kitts and Nevis,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,88,Saint Lucia,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,93,Saint Vincent and the Grenadines,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,49,Senegal,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,5,Solomon Islands,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,75,South Africa,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,26,Sri Lanka,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,120,Suriname,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,10,"Taiwan, Province of China",Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,19,Thailand,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,71,Togo,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,92,Trinidad and Tobago,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,85,Turks and Caicos Islands,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,116,United States,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,105,Venezuela,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,85,"Virgin Islands, British",Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,84,"Virgin Islands, U.S.",Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2000
NA,62,Israel,Leatherback Turtle,Dermochelys coriacea,1,NA,1,NA,Turtle,extinct,1,decreasing,2000
NA,65,Albania,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,66,Algeria,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,12,Australia,Loggerhead Turtle,Caretta caretta,1,NA,1,1-AUS,Turtle,Endangered,1,needs updating,NA
NA,80,Bahamas,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,38,Bahrain,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,154,Bangladesh,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,117,Belize,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,122,Brazil,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,85,Cayman Islands,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,159,China,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,98,Colombia,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,96,Costa Rica,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,81,Cuba,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,64,Cyprus,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,83,Dominican Republic,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,163,Egypt,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,31,Eritrea,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,130,France,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,63,Greece,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,91,Grenada,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,106,Guadeloupe,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,102,Guatemala,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,82,Haiti,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,99,Honduras,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,165,Indonesia,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,62,Israel,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,135,Italy,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,118,Jamaica,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,160,Japan,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,50,Libyan Arab Jamahiriya,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,28,Madagascar,Loggerhead Turtle,Caretta caretta,1,NA,1,1-MAD,Turtle,Endangered,1,needs updating,NA
NA,101,Mexico,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,85,Montserrat,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,45,Morocco,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,27,Mozambique,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,74,Namibia,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,3,New Caledonia,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,97,Nicaragua,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,34,Oman,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,95,Panama,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,11,Philippines,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,84,Puerto Rico,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,88,Saint Lucia,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,49,Senegal,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,75,South Africa,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,133,Spain,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,26,Sri Lanka,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,44,Tunisia,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,59,Turkey,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,85,Turks and Caicos Islands,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,116,United States,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,124,Uruguay,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,105,Venezuela,Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,85,"Virgin Islands, British",Loggerhead Turtle,Caretta caretta,1,NA,1,NA,Turtle,Endangered,1,needs updating,NA
NA,151,Angola,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,87,Antigua and Barbuda,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,12,Australia,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,1-AUS,Turtle,Vulnerable,1,decreasing,2008
NA,154,Bangladesh,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,72,Benin,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,122,Brazil,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,ask,Brunei Darussalam,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,18,Cambodia,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,148,Cameroon,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,41,Cape Verde,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,170,Chile,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,98,Colombia,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,73,Congo,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,96,Costa Rica,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,146,Cªte d'Ivoire,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,81,Cuba,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,83,Dominican Republic,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,103,Ecuador,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,100,El Salvador,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,77,Equatorial Guinea,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,31,Eritrea,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,121,French Guiana,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,149,Gabon,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,48,Gambia,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,78,Ghana,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,106,Guadeloupe,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,102,Guatemala,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,145,Guinea,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,144,Guinea-Bissau,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,119,Guyana,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,99,Honduras,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,153,India,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,165,Indonesia,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,142,"Iran, Islamic Republic of",Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,118,Jamaica,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,160,Japan,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,29,Kenya,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,70,Liberia,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,28,Madagascar,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,1-MAD,Turtle,Vulnerable,1,decreasing,2008
NA,156,Malaysia,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,1-MAL,Turtle,Vulnerable,1,decreasing,2008
NA,25,Maldives,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,106,Martinique,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,47,Mauritania,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,101,Mexico,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,7,"Micronesia, Federated States of",Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,45,Morocco,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,27,Mozambique,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,155,Myanmar,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,74,Namibia,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,97,Nicaragua,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,147,Nigeria,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,34,Oman,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,39,Pakistan,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,1-PAK,Turtle,Vulnerable,1,decreasing,2008
NA,95,Panama,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,13,Papua New Guinea,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,104,Peru,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,11,Philippines,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,84,Puerto Rico,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,76,Sao Tom_ and Principe,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,49,Senegal,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,69,Sierra Leone,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,30,Somalia,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,75,South Africa,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,26,Sri Lanka,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,35,Sudan,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,120,Suriname,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,10,"Taiwan, Province of China",Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,152,"Tanzania, United Republic of",Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,19,Thailand,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,71,Togo,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,92,Trinidad and Tobago,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
NA,116,United States,Olive Ridley Turtle,Lepidochelys olivacea,1,NA,1,NA,Turtle,Vulnerable,1,decreasing,2008
