"country","commodity","year","tonnes","product"
"Italy","Fish body oils, nei",2004,65,"fish_oil"
"Italy","Fish body oils, nei",2005,52,"fish_oil"
"Italy","Fish body oils, nei",2006,45,"fish_oil"
"Italy","Fish body oils, nei",2007,37,"fish_oil"
"Italy","Fish body oils, nei",2008,32,"fish_oil"
"Italy","Fish body oils, nei",2009,316,"fish_oil"
"Italy","Fish body oils, nei",2010,31,"fish_oil"
"Italy","Fish body oils, nei",2011,96,"fish_oil"
"Italy","Fish liver oils, nei",1976,4,"fish_oil"
"Italy","Fish liver oils, nei",1977,9,"fish_oil"
"Italy","Fish liver oils, nei",1978,19,"fish_oil"
"Italy","Fish liver oils, nei",1979,1,"fish_oil"
"Italy","Fish liver oils, nei",1980,18,"fish_oil"
"Italy","Fish liver oils, nei",1981,5,"fish_oil"
"Italy","Fish liver oils, nei",1982,3,"fish_oil"
"Italy","Fish liver oils, nei",1983,30,"fish_oil"
"Italy","Fish liver oils, nei",1984,0,"fish_oil"
"Italy","Fish liver oils, nei",1985,0,"fish_oil"
"Italy","Fish liver oils, nei",1986,21,"fish_oil"
"Italy","Fish liver oils, nei",1987,5,"fish_oil"
"Italy","Fish liver oils, nei",1988,30,"fish_oil"
"Italy","Fish liver oils, nei",1989,77,"fish_oil"
"Italy","Fish liver oils, nei",1990,52,"fish_oil"
"Italy","Fish liver oils, nei",1991,305,"fish_oil"
"Italy","Fish liver oils, nei",1992,30,"fish_oil"
"Italy","Fish liver oils, nei",1993,167,"fish_oil"
"Italy","Fish liver oils, nei",1994,59,"fish_oil"
"Italy","Fish liver oils, nei",1995,12,"fish_oil"
"Italy","Fish liver oils, nei",1996,35,"fish_oil"
"Italy","Fish liver oils, nei",1997,67,"fish_oil"
"Italy","Fish liver oils, nei",1998,14,"fish_oil"
"Italy","Fish liver oils, nei",1999,46,"fish_oil"
"Italy","Fish liver oils, nei",2000,3,"fish_oil"
"Italy","Fish liver oils, nei",2001,3,"fish_oil"
"Italy","Fish liver oils, nei",2002,1,"fish_oil"
"Italy","Fish liver oils, nei",2003,1,"fish_oil"
"Italy","Fish liver oils, nei",2004,2,"fish_oil"
"Italy","Fish liver oils, nei",2005,27,"fish_oil"
"Italy","Fish liver oils, nei",2006,5,"fish_oil"
"Italy","Fish liver oils, nei",2007,12,"fish_oil"
"Italy","Fish liver oils, nei",2008,110,"fish_oil"
"Italy","Fish liver oils, nei",2009,14,"fish_oil"
"Italy","Fish liver oils, nei",2010,6,"fish_oil"
"Italy","Fish liver oils, nei",2011,6,"fish_oil"
"Italy","Halibuts, liver oils",2010,0.1,"fish_oil"
"Italy","Halibuts, liver oils",2011,0.1,"fish_oil"
"Italy","Halibuts, liver oils",1976,,"fish_oil"
"Italy","Halibuts, liver oils",1977,,"fish_oil"
"Italy","Halibuts, liver oils",1978,,"fish_oil"
"Italy","Halibuts, liver oils",1979,,"fish_oil"
"Italy","Halibuts, liver oils",1980,,"fish_oil"
"Italy","Halibuts, liver oils",1981,,"fish_oil"
"Italy","Halibuts, liver oils",1982,,"fish_oil"
"Italy","Halibuts, liver oils",1983,,"fish_oil"
"Italy","Halibuts, liver oils",1984,,"fish_oil"
"Italy","Halibuts, liver oils",1985,,"fish_oil"
"Italy","Halibuts, liver oils",1986,,"fish_oil"
"Italy","Halibuts, liver oils",1987,,"fish_oil"
"Italy","Halibuts, liver oils",1988,,"fish_oil"
"Italy","Halibuts, liver oils",1989,,"fish_oil"
"Italy","Halibuts, liver oils",1990,,"fish_oil"
"Italy","Halibuts, liver oils",1991,,"fish_oil"
"Italy","Halibuts, liver oils",1992,,"fish_oil"
"Italy","Halibuts, liver oils",1993,,"fish_oil"
"Italy","Halibuts, liver oils",1994,,"fish_oil"
"Italy","Halibuts, liver oils",1995,,"fish_oil"
"Italy","Halibuts, liver oils",1996,,"fish_oil"
"Italy","Halibuts, liver oils",1997,,"fish_oil"
"Italy","Halibuts, liver oils",1998,,"fish_oil"
"Italy","Halibuts, liver oils",1999,,"fish_oil"
"Italy","Halibuts, liver oils",2000,,"fish_oil"
"Italy","Halibuts, liver oils",2001,,"fish_oil"
"Italy","Halibuts, liver oils",2002,,"fish_oil"
"Italy","Halibuts, liver oils",2003,,"fish_oil"
"Italy","Halibuts, liver oils",2004,,"fish_oil"
"Italy","Halibuts, liver oils",2005,,"fish_oil"
"Italy","Halibuts, liver oils",2006,,"fish_oil"
"Italy","Halibuts, liver oils",2007,,"fish_oil"
"Italy","Halibuts, liver oils",2008,,"fish_oil"
"Italy","Halibuts, liver oils",2009,,"fish_oil"
"Italy","Miscellaneous corals and shells",1990,3917,"shells"
"Italy","Miscellaneous corals and shells",1991,2750,"shells"
"Italy","Miscellaneous corals and shells",1992,972,"shells"
"Italy","Miscellaneous corals and shells",1993,1254,"shells"
"Italy","Miscellaneous corals and shells",1994,2235,"shells"
"Italy","Miscellaneous corals and shells",1995,1450,"shells"
"Italy","Miscellaneous corals and shells",1996,1717,"shells"
"Italy","Miscellaneous corals and shells",1997,1462,"shells"
"Italy","Miscellaneous corals and shells",1998,1602,"shells"
"Italy","Miscellaneous corals and shells",1999,1485,"shells"
"Italy","Miscellaneous corals and shells",2000,1515,"shells"
"Italy","Miscellaneous corals and shells",2001,1273,"shells"
"Italy","Miscellaneous corals and shells",2002,1414,"shells"
"Italy","Miscellaneous corals and shells",2003,1308,"shells"
"Italy","Miscellaneous corals and shells",2004,1224,"shells"
"Italy","Miscellaneous corals and shells",2005,712,"shells"
"Italy","Miscellaneous corals and shells",2006,809,"shells"
"Italy","Miscellaneous corals and shells",2007,857,"shells"
"Italy","Miscellaneous corals and shells",2008,887,"shells"
"Italy","Miscellaneous corals and shells",2009,854,"shells"
"Italy","Miscellaneous corals and shells",2010,1859,"shells"
"Italy","Miscellaneous corals and shells",2011,2198,"shells"
"Italy","Miscellaneous corals and shells",1976,,"shells"
"Italy","Miscellaneous corals and shells",1977,,"shells"
"Italy","Miscellaneous corals and shells",1978,,"shells"
"Italy","Miscellaneous corals and shells",1979,,"shells"
"Italy","Miscellaneous corals and shells",1980,,"shells"
"Italy","Miscellaneous corals and shells",1981,,"shells"
"Italy","Miscellaneous corals and shells",1982,,"shells"
"Italy","Miscellaneous corals and shells",1983,,"shells"
"Italy","Miscellaneous corals and shells",1984,,"shells"
"Italy","Miscellaneous corals and shells",1985,,"shells"
"Italy","Miscellaneous corals and shells",1986,,"shells"
"Italy","Miscellaneous corals and shells",1987,,"shells"
"Italy","Miscellaneous corals and shells",1988,,"shells"
"Italy","Miscellaneous corals and shells",1989,,"shells"
"Italy","Natural sponges other than raw",1990,74,"sponges"
"Italy","Natural sponges other than raw",1991,46,"sponges"
"Italy","Natural sponges other than raw",1992,63,"sponges"
"Italy","Natural sponges other than raw",1993,76,"sponges"
"Italy","Natural sponges other than raw",1994,38,"sponges"
"Italy","Natural sponges other than raw",1995,33,"sponges"
"Italy","Natural sponges other than raw",1996,45,"sponges"
"Italy","Natural sponges other than raw",1997,53,"sponges"
"Italy","Natural sponges other than raw",1998,39,"sponges"
"Italy","Natural sponges other than raw",1999,23,"sponges"
"Italy","Natural sponges other than raw",2000,33,"sponges"
"Italy","Natural sponges other than raw",2001,29,"sponges"
"Italy","Natural sponges other than raw",2002,30,"sponges"
"Italy","Natural sponges other than raw",2003,17,"sponges"
"Italy","Natural sponges other than raw",2004,15,"sponges"
"Italy","Natural sponges other than raw",2005,32,"sponges"
"Italy","Natural sponges other than raw",2006,21,"sponges"
"Italy","Natural sponges other than raw",2007,4,"sponges"
"Italy","Natural sponges other than raw",2008,4,"sponges"
"Italy","Natural sponges other than raw",2009,64,"sponges"
"Italy","Natural sponges other than raw",2010,6,"sponges"
"Italy","Natural sponges other than raw",2011,6,"sponges"
"Italy","Natural sponges other than raw",1976,,"sponges"
"Italy","Natural sponges other than raw",1977,,"sponges"
"Italy","Natural sponges other than raw",1978,,"sponges"
"Italy","Natural sponges other than raw",1979,,"sponges"
"Italy","Natural sponges other than raw",1980,,"sponges"
"Italy","Natural sponges other than raw",1981,,"sponges"
"Italy","Natural sponges other than raw",1982,,"sponges"
"Italy","Natural sponges other than raw",1983,,"sponges"
"Italy","Natural sponges other than raw",1984,,"sponges"
"Italy","Natural sponges other than raw",1985,,"sponges"
"Italy","Natural sponges other than raw",1986,,"sponges"
"Italy","Natural sponges other than raw",1987,,"sponges"
"Italy","Natural sponges other than raw",1988,,"sponges"
"Italy","Natural sponges other than raw",1989,,"sponges"
"Italy","Natural sponges raw",1976,12,"sponges"
"Italy","Natural sponges raw",1977,11,"sponges"
"Italy","Natural sponges raw",1978,12,"sponges"
"Italy","Natural sponges raw",1979,24,"sponges"
"Italy","Natural sponges raw",1980,9,"sponges"
"Italy","Natural sponges raw",1981,7,"sponges"
"Italy","Natural sponges raw",1982,8,"sponges"
"Italy","Natural sponges raw",1983,18,"sponges"
"Italy","Natural sponges raw",1984,11,"sponges"
"Italy","Natural sponges raw",1985,8,"sponges"
"Italy","Natural sponges raw",1986,9,"sponges"
"Italy","Natural sponges raw",1987,6,"sponges"
"Italy","Natural sponges raw",1988,96,"sponges"
"Italy","Natural sponges raw",1989,44,"sponges"
"Italy","Natural sponges raw",1994,1,"sponges"
"Italy","Natural sponges raw",1995,1,"sponges"
"Italy","Natural sponges raw",1996,0.1,"sponges"
"Italy","Natural sponges raw",1997,1,"sponges"
"Italy","Natural sponges raw",1998,0.1,"sponges"
"Italy","Natural sponges raw",1999,0.1,"sponges"
"Italy","Natural sponges raw",2000,0.1,"sponges"
"Italy","Natural sponges raw",2001,4,"sponges"
"Italy","Natural sponges raw",2002,6,"sponges"
"Italy","Natural sponges raw",2003,1,"sponges"
"Italy","Natural sponges raw",2004,1,"sponges"
"Italy","Natural sponges raw",2005,1,"sponges"
"Italy","Natural sponges raw",2006,3,"sponges"
"Italy","Natural sponges raw",2007,4,"sponges"
"Italy","Natural sponges raw",2008,1,"sponges"
"Italy","Natural sponges raw",2009,0.1,"sponges"
"Italy","Natural sponges raw",2010,0.1,"sponges"
"Italy","Natural sponges raw",2011,2,"sponges"
"Italy","Natural sponges raw",1990,,"sponges"
"Italy","Natural sponges raw",1991,,"sponges"
"Italy","Natural sponges raw",1992,,"sponges"
"Italy","Natural sponges raw",1993,,"sponges"
"Italy","Ornamental saltwater fish",1988,56,"ornamentals"
"Italy","Ornamental saltwater fish",1989,5,"ornamentals"
"Italy","Ornamental saltwater fish",1990,19,"ornamentals"
"Italy","Ornamental saltwater fish",1991,24,"ornamentals"
"Italy","Ornamental saltwater fish",1992,26,"ornamentals"
"Italy","Ornamental saltwater fish",1993,56,"ornamentals"
"Italy","Ornamental saltwater fish",1994,29,"ornamentals"
"Italy","Ornamental saltwater fish",1995,6,"ornamentals"
"Italy","Ornamental saltwater fish",1996,161,"ornamentals"
"Italy","Ornamental saltwater fish",1997,136,"ornamentals"
"Italy","Ornamental saltwater fish",1998,128,"ornamentals"
"Italy","Ornamental saltwater fish",1999,107,"ornamentals"
"Italy","Ornamental saltwater fish",2000,123,"ornamentals"
"Italy","Ornamental saltwater fish",2001,117,"ornamentals"
"Italy","Ornamental saltwater fish",2002,165,"ornamentals"
"Italy","Ornamental saltwater fish",2003,115,"ornamentals"
"Italy","Ornamental saltwater fish",2004,120,"ornamentals"
"Italy","Ornamental saltwater fish",2005,95,"ornamentals"
"Italy","Ornamental saltwater fish",2006,109,"ornamentals"
"Italy","Ornamental saltwater fish",2007,98,"ornamentals"
"Italy","Ornamental saltwater fish",2008,210,"ornamentals"
"Italy","Ornamental saltwater fish",2009,106,"ornamentals"
"Italy","Ornamental saltwater fish",2010,90,"ornamentals"
"Italy","Ornamental saltwater fish",2011,27,"ornamentals"
"Italy","Ornamental saltwater fish",1976,,"ornamentals"
"Italy","Ornamental saltwater fish",1977,,"ornamentals"
"Italy","Ornamental saltwater fish",1978,,"ornamentals"
"Italy","Ornamental saltwater fish",1979,,"ornamentals"
"Italy","Ornamental saltwater fish",1980,,"ornamentals"
"Italy","Ornamental saltwater fish",1981,,"ornamentals"
"Italy","Ornamental saltwater fish",1982,,"ornamentals"
"Italy","Ornamental saltwater fish",1983,,"ornamentals"
"Italy","Ornamental saltwater fish",1984,,"ornamentals"
"Italy","Ornamental saltwater fish",1985,,"ornamentals"
"Italy","Ornamental saltwater fish",1986,,"ornamentals"
"Italy","Ornamental saltwater fish",1987,,"ornamentals"
"Italy","Other seaweeds and aquatic plants and products thereof",1988,203,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1989,522,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1990,151,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1991,37,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1992,8,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1993,6,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1994,12,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1995,10,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1996,2,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1997,8,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1998,8,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1999,5,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2000,36,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2001,70,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2002,262,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2003,115,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2004,107,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2005,126,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2006,168,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2007,453,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2008,171,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2009,48,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2010,42,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",2011,42,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Italy","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Italy","Shells nei",1976,542,"shells"
"Italy","Shells nei",1977,429,"shells"
"Italy","Shells nei",1978,1084,"shells"
"Italy","Shells nei",1979,2520,"shells"
"Italy","Shells nei",1980,1905,"shells"
"Italy","Shells nei",1981,1856,"shells"
"Italy","Shells nei",1982,2672,"shells"
"Italy","Shells nei",1983,1957,"shells"
"Italy","Shells nei",1984,2160,"shells"
"Italy","Shells nei",1985,3690,"shells"
"Italy","Shells nei",1986,2639,"shells"
"Italy","Shells nei",1987,2827,"shells"
"Italy","Shells nei",1988,2142,"shells"
"Italy","Shells nei",1989,2496,"shells"
"Italy","Shells nei",1990,0,"shells"
"Italy","Shells nei",1991,0,"shells"
"Italy","Shells nei",1992,0,"shells"
"Italy","Shells nei",1993,0,"shells"
"Italy","Shells nei",1994,0,"shells"
"Italy","Shells nei",1995,0,"shells"
"Italy","Shells nei",1996,0,"shells"
"Italy","Shells nei",1997,0,"shells"
"Italy","Shells nei",1998,0,"shells"
"Italy","Shells nei",1999,0,"shells"
"Italy","Shells nei",2000,0,"shells"
"Italy","Shells nei",2001,0,"shells"
"Italy","Shells nei",2002,0,"shells"
"Italy","Shells nei",2003,0,"shells"
"Italy","Shells nei",2004,0,"shells"
"Italy","Shells nei",2005,0,"shells"
"Italy","Shells nei",2006,0,"shells"
"Italy","Shells nei",2007,0,"shells"
"Italy","Shells nei",2008,0,"shells"
"Italy","Shells nei",2009,0,"shells"
"Italy","Shells nei",2010,0,"shells"
"Italy","Shells nei",2011,0,"shells"
"Jamaica","Coral and the like",1991,18,"corals"
"Jamaica","Coral and the like",1992,3,"corals"
"Jamaica","Coral and the like",1993,3,"corals"
"Jamaica","Coral and the like",1994,0,"corals"
"Jamaica","Coral and the like",1995,0,"corals"
"Jamaica","Coral and the like",1996,159,"corals"
"Jamaica","Coral and the like",1997,1,"corals"
"Jamaica","Coral and the like",1998,0.1,"corals"
"Jamaica","Coral and the like",1999,0,"corals"
"Jamaica","Coral and the like",2000,0,"corals"
"Jamaica","Coral and the like",2001,0,"corals"
"Jamaica","Coral and the like",2002,0,"corals"
"Jamaica","Coral and the like",2003,0,"corals"
"Jamaica","Coral and the like",2004,0,"corals"
"Jamaica","Coral and the like",2005,0,"corals"
"Jamaica","Coral and the like",2006,0,"corals"
"Jamaica","Coral and the like",2007,0,"corals"
"Jamaica","Coral and the like",2008,0,"corals"
"Jamaica","Coral and the like",2009,0,"corals"
"Jamaica","Coral and the like",2010,0,"corals"
"Jamaica","Coral and the like",2011,0,"corals"
"Jamaica","Coral and the like",1976,,"corals"
"Jamaica","Coral and the like",1977,,"corals"
"Jamaica","Coral and the like",1978,,"corals"
"Jamaica","Coral and the like",1979,,"corals"
"Jamaica","Coral and the like",1980,,"corals"
"Jamaica","Coral and the like",1981,,"corals"
"Jamaica","Coral and the like",1982,,"corals"
"Jamaica","Coral and the like",1983,,"corals"
"Jamaica","Coral and the like",1984,,"corals"
"Jamaica","Coral and the like",1985,,"corals"
"Jamaica","Coral and the like",1986,,"corals"
"Jamaica","Coral and the like",1987,,"corals"
"Jamaica","Coral and the like",1988,,"corals"
"Jamaica","Coral and the like",1989,,"corals"
"Jamaica","Coral and the like",1990,,"corals"
"Jamaica","Natural sponges raw",1991,0.1,"sponges"
"Jamaica","Natural sponges raw",1992,0.1,"sponges"
"Jamaica","Natural sponges raw",1993,0.1,"sponges"
"Jamaica","Natural sponges raw",1994,0,"sponges"
