term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,intercept,rmse,rsquared,mae,model,goal,lag,model_error
factor(year)2011,-0.013781340521305767,0.012141680579123019,-1.1350439036423061,0.2593377518400851,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2012,0.014640610402470455,0.012141680579123019,1.2058141627975467,0.23101504987595253,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2013,0.004151066715821871,0.012141680579123022,0.3418856795623013,0.7332252145303414,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2014,-0.015260356977295218,0.012141680579123019,-1.256857061742721,0.21202193329247304,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ICO,2,no change in status
(Intercept),3.331594672123057,2.3990376078377333,1.3887213194318546,0.16973166464710512,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
prs_omit_soc,-0.14684902281058182,0.11242870032063851,-1.3061524538821407,0.1961757128334534,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(rgn_code)HG,-0.3345750571397397,0.21986678559112524,-1.5217171444982664,0.13300577584871584,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(rgn_code)NC,0.24063271927357283,0.222800109063043,1.080038606289389,0.28417834627787536,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(rgn_code)NV,0.8354071912450475,0.9222882958538695,0.9057983224991638,0.3684401572783397,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(rgn_code)SG,0.2685215774624124,0.5835671704271681,0.4601382515501275,0.646976501109907,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(rgn_code)WV,1.3821296611667264,1.430142194363042,0.9664281402327973,0.3374678452622748,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2002,0.1699279641984809,0.33356199718555973,0.5094344248812924,0.6121998822038857,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2003,0.10447634782622163,0.33911492042228397,0.3080853761790313,0.7590178572242144,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2004,0.860316610006548,0.3379300180359702,2.5458425238653213,0.013320218890571521,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2005,1.1235721617988252,0.3354061578469069,3.349885312217999,0.0013592503324555652,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2006,0.48940372665344994,0.33741260414107566,1.4504607138173926,0.1518136563782652,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2007,0.35784462397900013,0.3351463882677048,1.067726332450179,0.2896549912412866,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2008,-0.1500838188046727,0.3533075687566901,-0.424796500490568,0.6724097974483534,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2009,-0.19376009672641062,0.3704873436197051,-0.5229870873141079,0.6027892294732888,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2010,-0.21363889498849137,0.37206944810564,-0.5741909099933242,0.5678513004926449,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2011,-0.21796368599397029,0.3678852531139374,-0.5924773666490648,0.5556185827655312,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2012,-0.292367190884665,0.39559492278578445,-0.7390569849223836,0.4625743995316979,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2013,-0.3224043647668245,0.4080981946011684,-0.7900166406810696,0.4324355083253655,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
factor(year)2014,-0.3804097287770042,0.43533863176340265,-0.8738248825657835,0.38548076343877635,0.310364784325594,179.78973800870628,13,5,37,TRUE,0.6549810071699858,0.18435371137144985,0.4605412879040736,prs_ecol_only,LSP,2,NA
(Intercept),-0.19965476289496192,1.9896484315590837,-0.1003467545964957,0.9203827271945524,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
pressures,0.014617290808718462,0.06885715685096676,0.21228426320819307,0.8325599274568917,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(rgn_code)HG,-0.24303347273175557,0.32849978188923123,-0.7398284142961942,0.4621093854941877,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(rgn_code)NC,0.40801320324506435,0.5445912059464466,0.7492100474446278,0.4564755985469239,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(rgn_code)NV,-0.28804854201547364,0.3129732824505128,-0.920361443507625,0.36084009275984785,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(rgn_code)SG,-0.3363194420246476,0.5301496380852823,-0.6343858749754455,0.5280902145800812,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(rgn_code)WV,-0.40921018689701255,0.3397667034019042,-1.2043857823612718,0.2328757125599348,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2002,0.20611171185473529,0.33721183270817523,0.6112232486014373,0.5432167501854881,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2003,0.19815680616612477,0.33862972574248523,0.5851725087974566,0.560489341830735,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2004,0.9467719205311724,0.3391919424027012,2.791257108953166,0.0069127262017052845,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2005,1.188928134368825,0.3394385687647591,3.5026312380924134,8.457708428236476e-4,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2006,0.5746959863387672,0.34094465411161334,1.6855990537121952,0.09674322817654842,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2007,0.4195826027129211,0.3389324690570036,1.2379534008066762,0.22025551122110423,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2008,0.016295491967603756,0.340650001116229,0.04783646532865788,0.9619955409990797,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2009,0.030792859399735695,0.3411230727179865,0.09026906082425211,0.9283553243572135,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2010,0.01354222163145093,0.3397568143995485,0.039858572536312684,0.9683299585982269,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2011,-0.006163832323323249,0.33825661483700337,-0.01822235561097137,0.9855181589808454,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2012,-0.002460785318447946,0.3402687518337102,-0.007231887457154852,0.9942523345448155,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2013,-0.0019111739289700092,0.34130525687990987,-0.005599602966685234,0.9955496046047003,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
factor(year)2014,0.001012284232773457,0.3437828771995744,0.002944545234537092,0.9976597553521072,0.2924795163172115,181.94045690977174,13,5,37,TRUE,0.6641556253278778,0.16615258138405875,0.4723192374232298,prs_ecol_soc,LSP,2,NA
(Intercept),0.21858769083049812,0.27546588086975055,0.7935200183062006,0.43036217388182374,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(rgn_code)HG,-0.2947160366625804,0.21891808348764547,-1.3462388851911018,0.18290175336663594,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(rgn_code)NC,0.30230930885401813,0.2189180834876456,1.3809243349742673,0.17203186641250978,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(rgn_code)NV,-0.33518930487359033,0.2189180834876454,-1.5311174825468754,0.13059309166972496,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(rgn_code)SG,-0.4386613595296891,0.21891808348764555,-2.0037694124727006,0.04926611523713482,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(rgn_code)WV,-0.4640772320397376,0.2189180834876455,-2.1198670509370117,0.037840177209617305,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2002,0.20296899433085996,0.3344028961922652,0.6069594391735256,0.5459922026495923,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2003,0.19087252291311316,0.33440289619226565,0.5707860939199839,0.5701127699930747,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2004,0.938391340467505,0.3344028961922654,2.8061698961123103,0.006608098484060456,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2005,1.1801090355808965,0.33440289619226515,3.5290036330976995,7.716716113801355e-4,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2006,0.5635624831727938,0.33440289619226554,1.6852799111188694,0.09673021310253073,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2007,0.4116892656762133,0.33440289619226576,1.23111752429175,0.22271496028980245,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2008,0.00557614537454352,0.33440289619226576,0.016674931461531067,0.9867470247751966,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2009,0.01941573472028307,0.3344028961922658,0.05806090479886258,0.9538782408289641,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2010,0.004187155513871005,0.3344028961922658,0.012521289622634097,0.9900480702369255,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2011,-0.012619802430507419,0.33440289619226565,-0.037738316785544936,0.9700119912475983,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2012,-0.012619802430507424,0.3344028961922658,-0.03773831678554493,0.9700119912475983,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2013,-0.013531920121901398,0.3344028961922657,-0.04046591783738975,0.9678457173836787,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
factor(year)2014,-0.013531920121900897,0.3344028961922657,-0.04046591783738825,0.9678457173836799,0.3028739217040808,178.42969092112924,13,5,36,TRUE,0.658436082283179,0.1731865499376812,0.46711483163936585,intercept only,LSP,2,NA
(Intercept),0.46823498964803256,2.1803242550335883e-16,2147547496969983,0,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
prs_omit_soc,1.8496542618802547e-17,1.502111872487394e-17,1.2313691781274283,0.22262149280575597,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(rgn_code)CC,-5.3852389445385144e-17,5.980803809319331e-17,-0.9004205983395069,0.3712204832474416,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(rgn_code)HG,-2.1429093315599218e-16,2.713212097552333e-16,-0.7898053135960518,0.43251331817302274,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(rgn_code)NC,-7.709205866271312e-17,7.869761959709341e-17,-0.9795983545296509,0.3309164774636688,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(rgn_code)NV,-2.2649893655240137e-16,2.1813695971121652e-16,-1.0383336086294361,0.30296197683448756,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(rgn_code)SG,-1.6294842507711683e-16,2.0826353122607181e-16,-0.7824145884678914,0.43681209981015545,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(rgn_code)WV,-2.861169256370374e-16,3.3274294273726626e-16,-0.8598737610581128,0.39301903229672996,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(year)2004,-0.47131751732072485,7.064948772626095e-17,-6671209268309139,0,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(year)2005,-0.2595633314782027,6.95439118066845e-17,-3732365993442056,0,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(year)2006,-0.2792240971673584,6.959246608476289e-17,-4012274788872496.5,0,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(year)2007,-0.4372183845650077,7.024537697101273e-17,-6224158847427484,0,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(year)2008,-0.3583876969332119,7.47047280821015e-17,-4797389752082880,0,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(year)2009,-0.32509682016730923,8.33206845112546e-17,-3901754073124502,0,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(year)2010,-0.6578758304295582,8.949675229026913e-17,-7350834679406442,0,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(year)2011,-0.6472920008151684,9.400904644028898e-17,-6885422470765130,0,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(year)2012,-0.34376801205363483,9.512517261235048e-17,-3613849022430074,0,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
factor(year)2013,-0.03274136345249249,9.676650200709925e-17,-338354314492947.44,0,1,-5876.404662863949,11,6,35,TRUE,2.0271241880323172e-16,1,1.5515965661765173e-16,prs_ecol_only,SAL,2,NA
