term,estimate,std.error,statistic,p.value,adj_r_squared,aic,yrs,rgns,params,goal,lag,model_error
factor(year)2012,3.6380569001642478,3.2574803235587164,1.1168315811006222,0.3454554578008139,-0.1887186544138455,63.93900303660443,1,4,11,MAR,3,NA
(Intercept),-0.13563068326468303,3.0445278433760497e-16,-445490040630679.1,0,1,-5356.305002920263,10,6,33,SAL,3,NA
pressures,4.47675510015947e-18,2.3024764699713894e-17,0.19443217590037296,0.8465054375251564,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(rgn_code)CC,-8.246315113595491e-17,3.1348041049276694e-16,-0.2630567919900616,0.7934232823617242,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(rgn_code)HG,-8.336333223903546e-17,4.193386944554778e-16,-0.19879713782980346,0.8431049105032837,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(rgn_code)NC,-7.413378820445291e-18,1.7623334903557284e-16,-0.04206569790005463,0.9665883609638083,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(rgn_code)NV,-7.861641552425628e-17,2.817060871391984e-16,-0.27907247700121524,0.7811651124373059,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(rgn_code)SG,-1.594108485217502e-17,2.252434826173991e-16,-0.07077267971057219,0.9438180251157483,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(rgn_code)WV,-7.863448454063425e-17,3.064173677608915e-16,-0.2566254162263921,0.7983607232512732,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(year)2004,-0.21274981713752347,9.168664517466761e-17,-2320401370692804,0,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(year)2005,0.13181264947512447,9.127792030678058e-17,1444080332155998.8,0,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(year)2006,-0.15432163862091425,9.162672793722249e-17,-1684242601423536.8,0,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(year)2007,0.6454020492558802,9.168664517466765e-17,7039215449822130,0,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(year)2008,0.25822107425439655,9.368872196346402e-17,2756159640592552.5,0,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(year)2009,0.0726670815333758,9.745497337685377e-17,745647749062283.6,0,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(year)2010,-0.1679932269016404,9.966526776660066e-17,-1685574429951388.5,0,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(year)2011,0.22296999741739612,1.0073289946688694e-16,2213477410036143.2,0,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(year)2012,0.14089720142788997,1.0138880534606903e-16,1389672172849531.8,0,1,-5356.305002920263,10,6,33,SAL,3,NA
factor(year)2013,1.1164567720101495,1.0225959541694365e-16,10917868073485072,0,1,-5356.305002920263,10,6,33,SAL,3,NA
(Intercept),-0.0024443451313231547,0.0012352707559188333,-1.9787930051861171,0.05115548422421576,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
pressures,6.821161139355383e-5,7.649251145116155e-5,0.8917423431325712,0.3751089855268104,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(rgn_code)CC,-8.953813357774941e-4,9.794200824822057e-4,-0.9141954017404597,0.3632623336868246,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(rgn_code)HG,-8.377581089354223e-4,9.485163339362619e-4,-0.8832300287953899,0.3796630882195263,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(rgn_code)NC,-4.29960455416832e-4,6.282900214827985e-4,-0.68433436902611,0.4956704461936362,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(rgn_code)NV,-0.001033366670749416,9.374089768518799e-4,-1.1023648122293355,0.27348933929953195,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(rgn_code)PO,-5.225156423277463e-4,3.2149457034346833e-4,-1.6252705038517987,0.10789638547352941,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(rgn_code)SG,-7.507294209599112e-4,6.243084572682033e-4,-1.2024975990953097,0.23259008480564192,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(rgn_code)WV,-7.087009114059393e-4,6.686386443309688e-4,-1.0599161705872628,0.2922574367965839,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2002,-0.0010701193638489419,3.981775262724257e-4,-2.687543352501482,0.00869499507544374,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2003,-3.120767160624302e-4,4.0572051264156465e-4,-0.7691913677978998,0.44396312627321743,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2004,2.895445990973745e-4,4.064402289371878e-4,0.7123915854848153,0.4782201794565517,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2005,0.0033530855564954045,4.0474883749062846e-4,8.284361178858337,1.7633178635771014e-12,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2006,0.003662164436336779,4.0558381196054155e-4,9.029365394625424,5.703353010731037e-14,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2007,0.0032172926695557542,4.172592645144987e-4,7.710536213735672,2.445819815363911e-11,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2008,0.001761973046920262,4.255510621901614e-4,4.140450355950253,8.285058805312012e-5,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2009,9.936190898677023e-4,4.251399261080494e-4,2.337157789351391,0.02184007572893014,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2010,0.002482548057117526,4.562181056550219e-4,5.441581617093366,5.236063280627309e-7,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2011,0.0026477137115866194,4.5420808154781234e-4,5.829296789621096,1.0299763769421584e-7,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2012,0.003875280505257418,4.600803784736557e-4,8.423051028852598,9.31673057963215e-13,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
factor(year)2013,0.001807383881821803,4.543938662687173e-4,3.977571036913955,1.4816951044621898e-4,0.7844951941194932,-1169.0578852398803,12,7,39,SPP,3,NA
(Intercept),-1.2112469938993378,0.7953836988213211,-1.522846137900845,0.14142910296763567,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
pressures,0.04178685380901185,0.02896663304363692,1.4425858105794294,0.16261814983201495,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
factor(rgn_code)NC,0.1312629145099423,0.10717627384444368,1.2247385526805878,0.23306992352925035,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
factor(rgn_code)NV,0.10151476298625212,0.11193875305895441,0.9068777363705997,0.37387516468026727,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
factor(rgn_code)SG,0.07760537346036056,0.08711074900154574,0.8908817149417863,0.3822176371662358,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
factor(rgn_code)WV,0.12547803105692687,0.11675199875347177,1.0747398965038757,0.29363716658898725,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
factor(year)2008,0.007857735104271426,0.08140154014815704,0.09653054585908014,0.9239354216845415,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
factor(year)2009,0.052933581407283464,0.08248969115131316,0.6416993525916579,0.5274125015518825,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
factor(year)2010,0.07537831244961363,0.08144852987537939,0.9254717373652598,0.3643298847678933,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
factor(year)2011,0.14943953393833057,0.08051352940893212,1.8560797798258217,0.07630007633663215,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
factor(year)2012,0.21711539258692758,0.08966484786190626,2.4214103716688307,0.023753057585071687,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
factor(year)2013,0.2053655384192547,0.08827762166865027,2.326360118650381,0.02916864399094626,0.052048738145434426,-34.33370394394152,6,4,21,TR,3,NA
(Intercept),0.20054067332186915,0.1548567742129193,1.295007430841463,0.19989867650283327,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
pressures,-0.01287123553239417,0.009303687682470549,-1.3834552461004663,0.17125849616700808,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(rgn_code)CC,0.21028105511353554,0.12984241608902852,1.6195097214561456,0.11017984632659955,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(rgn_code)HG,0.23521995797722042,0.1247196682319081,1.8859892855058293,0.06376576596639429,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(rgn_code)NC,0.1995787177207254,0.1595509716517292,1.250877482315617,0.2154630541344298,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(rgn_code)NV,0.25432873473040696,0.14659675871681274,1.734886480141793,0.08750057613253033,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(rgn_code)SG,0.21618138115084348,0.10392061414647615,2.080255038198059,0.04144884315983188,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(rgn_code)WV,0.23616507360265368,0.14916321305702776,1.5832662005769718,0.11821468032327916,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(year)2002,-0.0983365432756521,0.03683081270125267,-2.6699531197775475,0.009572414840011088,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(year)2003,-0.2775248175240013,0.036748705105643834,-7.551961809978967,1.8245580588421196e-10,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(year)2004,-0.2133218005233845,0.03635865187637659,-5.867153745103148,1.6365214397716903e-7,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(year)2005,-0.12775077487436004,0.036842118152872735,-3.4675198191447842,9.366204987613159e-4,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(year)2006,-0.08051995178079972,0.03843715957497667,-2.0948465669981444,0.04008625690126897,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(year)2007,-0.19244001063870772,0.03798149478570054,-5.066678173792109,3.586098498298187e-6,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(year)2008,-0.02518489099577033,0.036506362602435415,-0.6898767557327169,0.4927274904492961,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(year)2009,-0.13383816534252962,0.03823629149577581,-3.5002914798187352,8.449375695254688e-4,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(year)2010,0.0922214677113462,0.0427010321044617,2.159701139910158,0.034490162113832434,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(year)2011,0.12991927599308983,0.05082898929502896,2.5560074633590215,0.012934886611011042,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
factor(year)2012,0.08930984823510942,0.04857876189773757,1.838454599215893,0.07056488103915826,0.8109906356155863,-195.00620761553756,11,6,35,AO,4,NA
(Intercept),-3.7465001187336934e-4,0.0013574256345499018,-0.2760003954084723,0.7834233864572573,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
pressures,-1.5836764818548141e-4,3.517317946650771e-4,-0.4502511589442201,0.6540275260229157,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(rgn_code)CC,0.003226080966578416,0.007225322691463775,0.4464964548074524,0.6567227011689887,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(rgn_code)HG,0.004057115200431728,0.009058767132493694,0.4478661545320999,0.6557389810274309,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(rgn_code)NC,0.0023404098941011094,0.005280754503473037,0.443196117630894,0.6590955071526627,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(rgn_code)NV,0.0035735956388405128,0.00930079323585053,0.3842248234339679,0.7020659429732982,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(rgn_code)SG,-0.006252491236634136,0.005149821218528725,-1.2141181162052916,0.2290954604242348,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(rgn_code)WV,0.004441288720321673,0.009907878372274824,0.44825830046013815,0.6554574536864111,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(year)2002,-1.0079285645366177e-4,0.0012285850807404678,-0.08203978546843003,0.9348671841823842,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(year)2003,-1.0817404915310239e-4,0.0012494447003033996,-0.08657770057917309,0.9312733451518427,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(year)2004,-1.377406944175323e-4,0.0012469673446998926,-0.11046054654356834,0.912384492928357,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(year)2005,-1.423822772960028e-4,0.0012461296253813347,-0.11425960381323222,0.9093842114596994,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(year)2006,-1.635186646039073e-4,0.0012530606315604928,-0.13049541297955403,0.8965775115836474,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(year)2007,3.09948734848922e-4,0.0012672426961740076,0.24458514204477397,0.8075481300600924,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(year)2008,7.800242186828393e-4,0.0013322606842588465,0.5854891823342943,0.5602461590890753,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(year)2009,0.0012025765588517011,0.0014164418325924427,0.8490123146466844,0.39899051132010144,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(year)2010,0.0017167933849104502,0.001440791668694916,1.1915625431576373,0.23776546046617805,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(year)2011,0.001698694225117825,0.0014626082330324748,1.1614143738244007,0.24972070674705224,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
factor(year)2012,0.001697110548635971,0.001464554214484447,1.1587898432516468,0.2507814514788118,0.6214117682630929,-765.1355420616841,11,6,35,CPP,4,NA
(Intercept),1.0549376197801497e-4,3.2465474267736835e-4,0.3249413857565338,0.7462689853254253,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
pressures,-1.332240649119734e-4,8.412349994134552e-5,-1.5836723983769445,0.11812209166110066,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(rgn_code)CC,0.002698198019431315,0.0017280764555002136,1.5613881034275694,0.12328819921036434,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(rgn_code)HG,0.0034125193719429627,0.002166580354399389,1.5750716861313772,0.12009500528355092,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(rgn_code)NC,0.0019552295230175804,0.0012629951511383272,1.5480894928657074,0.12645619889197784,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(rgn_code)NV,0.0034106581593960177,0.0022244656044687777,1.5332483237970826,0.13006787927983635,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(rgn_code)SG,-1.7872364179226326e-4,0.001231679909367758,-0.14510559150388766,0.8850765219022094,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(rgn_code)WV,0.003326763160168206,0.0023696618227606455,1.4038978592702909,0.16510919071509622,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(year)2002,-7.058876919283185e-5,2.9384001826170553e-4,-0.24022857611573759,0.8109090910221258,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(year)2003,-1.172069562241187e-4,2.9882900200356406e-4,-0.3922208200619055,0.6961782036968509,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(year)2004,-1.0601713340284475e-4,2.9823649422596957e-4,-0.3554800819329544,0.7233809825504425,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(year)2005,-1.1226917029438969e-4,2.980361373571438e-4,-0.37669650160528984,0.7076260972210243,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(year)2006,-1.1193959278114322e-4,2.9969382229421657e-4,-0.37351318063289757,0.7099820148683762,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(year)2007,1.3592161939928758e-5,3.0308573889026725e-4,0.044845930361803746,0.9643676051967479,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(year)2008,8.803022072575081e-5,3.1863605535241565e-4,0.2762720013853681,0.7832157008183482,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(year)2009,1.727458166584237e-4,3.3876961431499644e-4,0.5099212248056,0.61183379119757475,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(year)2010,3.026515531056037e-4,3.445933512276309e-4,0.878286107457943,0.38302356412215577,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(year)2011,2.874259456870926e-4,3.498112069250909e-4,0.8216601984070866,0.4142740287463309,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
factor(year)2012,2.86093705037973e-4,3.502766262390222e-4,0.8167650468425719,0.41704621822773347,0.6403617386063639,-1005.4734829864915,11,6,35,CSS,4,NA
(Intercept),-0.023380337906611207,0.011997894091116216,-1.9487034748809018,0.05564967670782061,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
pressures,8.094589492445068e-4,3.8889357399368447e-4,2.0814407935103914,0.04133663589972454,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(rgn_code)CC,-0.004730037005901031,0.0025970610061245504,-1.8213037717428908,0.07316300481759008,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(rgn_code)HG,0.0010232167464549673,0.0013063466214233283,0.7832658879923636,0.43631566574347913,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(rgn_code)NC,1.7150583214829717e-4,0.0012810624462293956,0.13387780795003196,0.893912851950647,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(rgn_code)NV,5.351316306198694e-4,0.0012608014034446663,0.4244376863460202,0.6726482081869456,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(rgn_code)SG,-0.0033895885775480825,0.002492177241871056,-1.3600912971194918,0.17849971051168384,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(rgn_code)WV,-0.0026528648649999666,0.0015550415594459618,-1.7059768267191153,0.09278679630726523,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(year)2002,0.0011647290105448941,0.0016149408758226393,0.7212208372344217,0.47335987737714835,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(year)2003,-0.0032647836166446636,0.001626603123394691,-2.0071175136016706,0.04889911894154418,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(year)2004,-0.0012050756600780923,0.0016345192436491422,-0.7372661195396534,0.4636136295356279,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(year)2005,-7.885846867930692e-4,0.0016342589181125506,-0.4825335068104305,0.6310480960491227,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(year)2006,-0.0028967268673675333,0.0016544687291745505,-1.750850177031011,0.0846897195232552,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(year)2007,-0.002606123923262227,0.0016227963453716331,-1.6059463842737485,0.11313345066346392,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(year)2008,-9.210041337276291e-4,0.0016376786528239393,-0.5623839158796453,0.5757889252184085,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(year)2009,-0.001685644209277323,0.0016326487373287657,-1.0324598125346085,0.30568307029064334,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(year)2010,-5.87858480032803e-4,0.0016202929563562118,-0.3628099953941698,0.7179239535276336,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(year)2011,0.0013514361554834112,0.0016144745683724824,0.837074910907866,0.40561761439857,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
factor(year)2012,-0.001944210033179574,0.0016255371330244873,-1.1960415998385476,0.2360251752791143,0.12943310320483115,-717.9707288519666,11,6,35,CW,4,NA
(Intercept),-0.4044451092788287,0.689584418722176,-0.586505579734936,0.560228223137907,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
pressures,0.04365062379917878,0.05958998983999564,0.732516047013677,0.46734329112552897,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(rgn_code)CC,-0.6538488321195971,0.9390956221632754,-0.6962537325149153,0.48955959533833837,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(rgn_code)HG,-0.7578266541594526,0.9971866532139535,-0.7599646984012084,0.4509168312541688,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(rgn_code)NC,-0.38955999512939055,0.7215175985509855,-0.5399175237190872,0.5916993746635568,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(rgn_code)NV,-0.7033432200948349,0.9098387663181917,-0.7730416048780003,0.4432110091081015,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(rgn_code)PO,-0.7915809210309055,0.3874110906358075,-2.043258286002568,0.04642371739836844,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(rgn_code)WV,-0.4547799266106059,0.6763039648121557,-0.6724490026269794,0.5044566942242388,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(year)2002,0.5791270492586229,0.3287174585740785,1.7617775817894779,0.08434489423225333,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(year)2003,1.1496487396830104,0.3345016414325448,3.436900144224994,0.0012086231355812969,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(year)2004,1.090889689001764,0.33633060848010715,3.2435040448193004,0.0021285961634453935,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(year)2005,0.4776284487206105,0.3328499442497744,1.4349662872774667,0.15764910562779205,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(year)2006,0.08297598005977933,0.3323384936346734,0.2496730942970198,0.8038839083156919,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(year)2007,-0.1866873968297094,0.3106144217173777,-0.6010261719256963,0.5505928917487937,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(year)2008,-0.30803226600238315,0.3257458205210284,-0.9456215447666756,0.3489815661201876,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(year)2009,-0.14239016584120281,0.3380996504189811,-0.4211485154295473,0.6754882861184435,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(year)2010,-0.29681526974129846,0.34192776579395784,-0.8680642505065128,0.38959084883424466,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(year)2011,0.16394733020706093,0.3492834769112771,0.46938186614738103,0.6408787148449033,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
factor(year)2012,-0.15706044073937164,0.3534496506616129,-0.44436439658484433,0.6587356222127851,0.47074215563038746,121.07659038363272,11,6,35,FIS,4,NA
(Intercept),-0.06315782133788594,0.02520462600869359,-2.505802756847157,0.014356067770718324,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
pressures,0.006299880950665075,0.0021815914541940653,2.887745521075306,0.005051036201091194,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(rgn_code)CC,-0.10772604127578256,0.032021295441658396,-3.364199973485001,0.0012053969731843066,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(rgn_code)HG,-0.09787645497558872,0.03077870809081903,-3.1800053038868206,0.002131906478502336,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(rgn_code)NC,-0.06183447453337319,0.022648781999271096,-2.730145688865883,0.007863971660195597,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(rgn_code)NV,-0.10615428474915146,0.037047634668634005,-2.8653458094863447,0.005384329979298348,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(rgn_code)PO,-0.020978725315769716,0.011282003181171051,-1.8594858536099228,0.06682850059902394,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(rgn_code)SG,-0.058026820506941745,0.02068257168427606,-2.805590203807038,0.006374963423213991,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(rgn_code)WV,-0.07334326854086044,0.027043488962786372,-2.7120490496542673,0.0082654817029455,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(year)2002,0.003811926848776102,0.01042114481060099,0.3657877246747776,0.7155396619095229,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(year)2003,-0.01225473054946331,0.010597783791462865,-1.156348420632549,0.25116066532908454,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(year)2004,-0.02355480134291837,0.01062161306574933,-2.217629393681612,0.02956809962955539,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(year)2005,-0.010352294153043782,0.010637691549204594,-0.9731711156653953,0.33355554195641013,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(year)2006,-0.0037525859898498953,0.010701228847247793,-0.35066869827898395,0.7268070408513527,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(year)2007,0.01753516461851725,0.01073980195042792,1.6327269999442189,0.10666307690526226,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(year)2008,0.02297909459620799,0.010851855348603851,2.1175268060649532,0.037485887893058165,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(year)2009,0.00741695521371651,0.01135268956278974,0.6533214153962925,0.5155207888028601,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(year)2010,0.02079307659143893,0.011507026225671365,1.8069895891130447,0.07472169055777049,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(year)2011,0.00481706954185914,0.011562280509103894,0.41661932851968797,0.6781311978586771,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
factor(year)2012,0.014096978779925938,0.011801063680508917,1.1945515388760286,0.23597706046965342,0.2519544664777862,-451.4291874377047,11,7,37,HAB,4,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ICO,4,no change in status
(Intercept),-1.2691688808194455,6.637528320650897,-0.1912110682632819,0.8490773650893582,0.3202827790126679,293.15239425612197,11,5,33,LSP,4,NA
pressures,0.07508355767385307,0.23182765302891528,0.3238766242631464,0.7472825520837412,0.3202827790126679,293.15239425612197,11,5,33,LSP,4,NA
factor(rgn_code)HG,-0.7898406022660845,1.0876248725006983,-0.7262068220728167,0.470848093870867,0.3202827790126679,293.15239425612197,11,5,33,LSP,4,NA
factor(rgn_code)NC,1.7840796320702283,1.7499528811663076,1.0195015255960354,0.3125109073974306,0.3202827790126679,293.15239425612197,11,5,33,LSP,4,NA
factor(rgn_code)NV,-0.947789239114552,0.9424545755011409,-1.0056603933516632,0.3190641896691813,0.3202827790126679,293.15239425612197,11,5,33,LSP,4,NA
factor(rgn_code)SG,-0.9254492767685444,1.7063348745054168,-0.5423608756966811,0.5898012953887781,0.3202827790126679,293.15239425612197,11,5,33,LSP,4,NA
factor(rgn_code)WV,-1.229762809039574,1.021631103465251,-1.2037249109471757,0.23394622432639742,0.3202827790126679,293.15239425612197,11,5,33,LSP,4,NA
factor(year)2002,1.6786768167306647,0.9501511501297556,1.7667471291293173,0.08292200712036771,0.3202827790126679,293.15239425612197,11,5,33,LSP,4,NA
