term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,goal,model,lag,model_error
factor(year)2004,0.1387369194607828,0.04450701669174546,3.1171920693240662,0.0027503876045214463,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2005,0.09459441374904197,0.04650587970023206,2.0340312742986337,0.046164121137529004,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2006,0.021190017913841716,0.04908965943475801,0.43165950136614906,0.6674625866805235,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2007,-0.08807988559790793,0.04636795863268612,-1.8995851487802584,0.06206742745829189,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2008,-0.112400700369245,0.04387602958978661,-2.5617792088327302,0.012818560102573645,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2009,-0.06218505866574987,0.04296817403750835,-1.4472353098241146,0.15278891431186348,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2010,0.008616406381354502,0.04361315863685626,0.19756437393353615,0.8440219702782421,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2011,0.0322533306184135,0.044321882924614975,0.7277066877612507,0.4694891061686606,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2012,0.049798274175487905,0.046172914968765154,1.0785170095753154,0.28491524729298934,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2013,0.09257579344278337,0.04597252600796761,2.0137199645444506,0.04831475580709881,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2014,0.12157989236496139,0.0458283450540052,2.652940930371559,0.01008559236527464,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)HG,0.023583730781031362,0.0826384026460755,0.28538463989963575,0.7762856448191406,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)NC,-0.025278260811871497,0.03876542435942643,-0.6520826543131775,0.516719953348648,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)NV,0.025010935832615194,0.04461740235443202,0.5605645894382904,0.5770825894791285,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)SG,0.0010785170368097828,0.0929886764158532,0.011598369590578575,0.9907826984642447,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)WV,0.040148797006939733,0.06873552992644298,0.5841054408092116,0.5612351158746529,0.5205925582796432,-165.57048328307042,13,5,38,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
(Intercept),-0.11137831372660077,0.035202650756264955,-3.1639183792652026,0.002219402025480631,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2002,0.09588766228593706,0.04165233809013106,2.302095552918224,0.02399791297963532,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2003,0.16035214421584623,0.04165233809013104,3.8497753443963214,2.4066208020667195e-4,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2004,0.1718700622368335,0.04165233809013106,4.126300469974234,9.152422553923006e-5,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2005,0.1248743439613347,0.04165233809013113,2.998015230048316,0.0036443957902731793,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2006,0.047950498796395936,0.0416523380901312,1.1512078551901743,0.2531634627906794,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2007,-0.07091459370951006,0.04165233809013114,-1.7025357269514756,0.0926372802061472,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2008,-0.10790409705598117,0.04165233809013111,-2.590589196277253,0.011430399236014665,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2009,-0.06877620529405797,0.0416523380901311,-1.651196750233655,0.10271926469127135,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2010,0.002387892741809143,0.041652338090131066,0.05732914048287053,0.9544296175889622,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2011,0.04429824432791464,0.041652338090131094,1.0635235945712842,0.2908260689106844,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2012,0.030109352554473067,0.041652338090131115,0.7228730471100977,0.4719199013877339,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2013,0.09438252469624721,0.0416523380901311,2.2659598242003547,0.02622625511589005,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(year)2014,0.14752535051631172,0.041652338090131115,3.5418263963257703,6.742305162750024e-4,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(rgn_code)CC,0.019154828790669702,0.029452650715806446,0.6503600974831723,0.5173707237590858,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(rgn_code)HG,0.041021231526561584,0.02945265071580646,1.3927857265677812,0.16764191304661086,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(rgn_code)NC,3.825872840837525e-5,0.029452650715806456,0.0012989910068720166,0.9989668719553193,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(rgn_code)NV,0.06071483221160036,0.029452650715806467,2.0614386391720014,0.042592875603723164,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(rgn_code)SG,0.048890603351888044,0.029452650715806446,1.6599729451736502,0.10093530953419545,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
factor(rgn_code)WV,0.053493779825860115,0.02945265071580645,1.8162636817320974,0.0731720536001799,0.5336170454798159,-190.2946937007421,13,6,38,AO,intercept only,2,NA
(Intercept),-0.08261858621210691,0.04297703862208013,-1.922388997962747,0.058569335915186996,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
res_reg,-0.07601581218397935,0.07406477345821173,-1.0263423302964454,0.30821429614133333,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2002,0.1261671308135715,0.04239421496544227,2.9760459278799454,0.0039897679148881236,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2003,0.18160080384666086,0.04241489208299364,4.281534030342946,5.715477218998583e-5,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2004,0.1604385962512258,0.04241685460675071,3.782425588569968,3.2100513355249086e-4,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2005,0.06381065870337375,0.042413526318111086,1.5044884083624481,0.13689136756384615,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2006,-0.08538783581168667,0.04239562275741509,-2.0140719786160504,0.047792016367937715,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2007,-0.16106929046775104,0.042401954497045084,-3.798628916480151,3.0407267611435007e-4,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2008,-0.17816851044399248,0.04299242519326978,-4.144183763605961,9.293256013043452e-5,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2009,-0.08754034028031332,0.04300444477597444,-2.035611452172963,0.04552248277048132,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2010,-0.03812996643324383,0.04367136393332259,-0.8731114167045627,0.3855457670652086,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2011,0.011032132509991542,0.043632031712217675,0.2528448040823725,0.8011187631931445,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2012,0.05585543893989766,0.044960514521097374,1.2423220582515337,0.21820548661210762,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(year)2013,0.11678332971396502,0.04482581511020443,2.605269517728853,0.011175739603824467,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)CC,0.03985533611148745,0.03122507022095573,1.276388998630331,0.20597737437034933,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)HG,0.06794638318963644,0.03210815500874445,2.1161721429067377,0.037837514637550175,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)NC,-0.005062711277836469,0.0326980491021242,-0.15483221222233637,0.8773929091723707,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)NV,0.08260385103170355,0.03213941212376341,2.5701730546162502,0.012263851183358834,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)SG,0.0605834285522774,0.03213426594885572,1.8853216889628293,0.06347839780515038,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)WV,0.08265370027980266,0.032930880045862046,2.5099147111979043,0.014357504700601202,0.6716496231207778,-170.20029534800497,12,6,37,AO,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),3,NA
(Intercept),-0.8112858862554991,0.47502731118322905,-1.7078720889430448,0.09291732459419458,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
res_soc,1.3124535502588777,0.8109692126598791,1.6183765422539182,0.11091560578563107,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2002,0.1299121322095692,0.04384560548620091,2.96294533440655,0.004387717510079718,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2003,0.15640007490178148,0.04463503915052427,3.5039753045661763,8.815285261847936e-4,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2004,0.14232200921541718,0.04592914193054259,3.0987299834742603,0.002975785156229633,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2005,0.054502172809212025,0.04768411738230865,1.1429837816277366,0.2576621859055587,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2006,-0.07101482204055848,0.049831637863734804,-1.4250950818584238,0.15939853317205283,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2007,-0.15330332732497434,0.0475696134522294,-3.2227154311212844,0.0020693386552734,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2008,-0.16604879279588652,0.045765425687778694,-3.628258457131069,5.972735504790556e-4,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2009,-0.09260229743278403,0.04447752868555462,-2.0820018595785728,0.04168862058638162,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2010,-0.05101688119926149,0.04374213544388606,-1.1663097990427953,0.24818211280712116,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2011,-0.011179470066268989,0.04359940872147005,-0.2564133412379004,0.7985236778121668,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2012,0.01860688297182527,0.043599408721470036,0.42676915851527414,0.6711007509379966,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2013,0.07565747183535292,0.043599408721470036,1.735286648465401,0.08791100409969864,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)HG,-0.08864354498809164,0.07177358468059514,-1.2350441375134145,0.22170987609817153,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)NC,-0.002999803191145069,0.036426975696142685,-0.08235114592460453,0.9346462344800147,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)NV,-0.006114115182512331,0.04478671541506453,-0.13651626661721608,0.8918779302152722,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)SG,-0.11194060368376192,0.09036400054410049,-1.2387743239536122,0.22033493944638982,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)WV,-0.05041418867908922,0.05728285217240176,-0.8800921526630654,0.38238022213473977,0.6654268694500565,-148.76740621623927,12,5,35,AO,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
(Intercept),-0.535797325853856,0.5723035247738012,-0.9362118223291146,0.3530460780450547,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
res_reg,-0.07543356450074039,0.08698939719136588,-0.8671581472716257,0.3894288767887917,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
res_soc,0.8745775016717297,0.9567796957811177,0.914084512378497,0.3644568929055513,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2002,0.12723259338205015,0.04404658254790241,2.8885917140944963,0.005432263426645564,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2003,0.15253709627600803,0.04495044533956906,3.3934501677057334,0.001249687633993308,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2004,0.13590696244031436,0.046616724470670313,2.915412096914327,0.0050417746011720025,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2005,0.045367846816803656,0.04893191001011238,0.9271628025030667,0.3576842583052561,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2006,-0.08330793541737286,0.051909957519974646,-1.6048546251519558,0.11395765923451712,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2007,-0.1622454226920521,0.04877251088687424,-3.3265751494396802,0.0015298116308520363,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2008,-0.16469746776700936,0.045888396937564725,-3.5890874111618025,6.830830647343749e-4,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2009,-0.08842648669729318,0.04483069727186002,-1.9724539674469437,0.0533315987293758,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2010,-0.040171466460615105,0.04558369728317605,-0.881268279118761,0.38181009961074897,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2011,0.002382063514232982,0.046405965668681826,0.05133097609130402,0.9592381629205752,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2012,0.03697479183709945,0.04855511574407327,0.7615014663333938,0.4494429196706514,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2013,0.09355894982679751,0.048322892501899424,1.9361206455743516,0.05773121138506695,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)HG,-0.04250372871226298,0.08946672537463264,-0.4750786231896051,0.6365151222865448,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)NC,-0.021973026095591774,0.042558794125009486,-0.5162981364333211,0.6076091177558606,0.6640143816530732,-146.0090099220431,12,5,36,AO,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
