csd_id,csd_name,year,area_sq_km,population,unemp_rate,med_income
5939044,Columbia-Shuswap F (RDA),2016,2804.29343,2454,9.7,58347
5939045,Sicamous (DM),2016,16.31374,2429,13.3,53990
5939801,Chum Creek 2 (IRI),2016,2.77396,41,0,NA
5939802,Hustalen 1 (IRI),2016,9.14185,31,NA,NA
5939803,North Bay 5 (IRI),2016,3.66229,51,0,NA
5939804,Okanagan (Part) 1 (IRI),2016,18.38767,75,0,NA
5939805,Quaaout 1 (IRI),2016,17.09918,171,11.1,53632
5939806,Salmon River 1 (IRI),2016,16.13434,39,NA,NA
5939807,Scotch Creek 4 (IRI),2016,8.4288,20,NA,NA
5939808,Switsemalph 3 (IRI),2016,5.46097,71,33.3,NA
5939811,Switsemalph (IRI),2016,4.82766,127,0,45440
5941005,One Hundred Mile House (DM),2016,54.14843,1980,10.7,43136
5941009,Williams Lake (CY),2016,36.2297,10753,7.6,68831
5941010,Cariboo D (RDA),2016,876.96668,2929,9.7,77120
5941012,Cariboo E (RDA),2016,1773.79305,4064,8.4,82916
5941013,Quesnel (CY),2016,39.11695,9879,11.4,59088
5941014,Cariboo F (RDA),2016,10314.37138,4554,8,71381
5941015,Cariboo G (RDA),2016,2790.12915,5156,9.4,59904
5941016,Cariboo H (RDA),2016,2769.60215,1784,15.3,49088
5941017,Cariboo L (RDA),2016,1392.3015,4204,10.9,53803
5941019,Cariboo A (RDA),2016,803.60516,6265,8.2,74102
5941021,Cariboo B (RDA),2016,1449.72216,3842,11.9,72e3
5941025,Wells (DM),2016,159.95164,217,14.8,42880
5941026,Cariboo C (RDA),2016,7540.85658,1225,11.2,62080
5941027,Cariboo I (RDA),2016,12142.39895,1440,11.3,58880
5941039,Cariboo J (RDA),2016,26665.96648,642,20.6,42795
5941041,Cariboo K (RDA),2016,13880.00869,398,5.4,60032
5941801,Alkali Lake 1 (IRI),2016,2.58876,328,33.3,36800
5941802,Canim Lake 1 (IRI),2016,17.33779,228,26.1,36992
5941803,Canim Lake 4 (IRI),2016,0.12861,0,NA,NA
5941804,Canoe Creek 3 (IRI),2016,28.30657,0,NA,NA
5941805,Deep Creek 2 (IRI),2016,15.67439,91,20,36032
5941806,Dog Creek 1 (IRI),2016,1.36455,79,28.6,NA
5941807,Dog Creek 2 (IRI),2016,2.19369,20,NA,NA
5941808,Lohbiee 3 (IRI),2016,2.74717,91,50,NA
5941809,Quesnel 1 (IRI),2016,5.55592,102,33.3,NA
5941810,Soda Creek 1 (IRI),2016,4.02852,59,50,NA
5941811,Johny Sticks 2 (IRI),2016,3.06582,10,NA,NA
5941812,Williams Lake 1 (IRI),2016,16.68439,191,23.5,43136
5941813,Canim Lake 2 (IRI),2016,0.56417,5,NA,NA
5941817,Alexis Creek 14 (IRI),2016,1.6959,0,NA,NA
5941818,Alexis Creek 16 (IRI),2016,0.39063,0,NA,NA
5941821,Anahim's Flat 1 (IRI),2016,38.922110000000004,342,39.3,36736
5941827,Charley Boy's Meadow 3 (IRI),2016,4.77442,0,NA,NA
5941828,Chilco Lake 1 (IRI),2016,1.00927,5,NA,NA
5941829,Chilco Lake 1A (IRI),2016,6.79963,25,NA,NA
5941831,Tanakut 4 (IRI),2016,2.17042,15,NA,NA
5941833,Kluskus 1 (IRI),2016,4.47108,36,NA,NA
5941834,Louis Squinas Ranch 14 (IRI),2016,3.57312,0,NA,NA
5941835,Coglistiko River 29 (IRI),2016,0.67324,0,NA,NA
5941837,Nazco 20 (IRI),2016,4.77453,90,33.3,NA
5941838,Puntzi Lake 2 (IRI),2016,0.23275,0,NA,NA
5941839,Redstone Flat 1 (IRI),2016,3.44705,196,20,43392
5941840,Squinas 2 (IRI),2016,4.21963,134,41.7,19776
5941841,Stone 1 (IRI),2016,15.75072,187,36.4,26944
5941844,Agats Meadow 8 (IRI),2016,1.21153,0,NA,NA
5941845,Thomas Squinas Ranch 2A (IRI),2016,2.68933,0,NA,NA
5941848,Alexis Creek 21 (IRI),2016,3.61658,0,NA,NA
5941849,Baptiste Meadow 2 (IRI),2016,2.06484,5,NA,NA
5941850,Toosey 1 (IRI),2016,22.52941,107,30,25472
5941851,Towdystan Lake 3 (IRI),2016,2.76245,10,NA,NA
5941852,Trout Lake Alec 16 (IRI),2016,1.01213,15,NA,NA
5941854,Ulkatcho 13 (IRI),2016,2.03606,0,NA,NA
5941855,Windy Mouth 7 (IRI),2016,0.02582,5,NA,NA
5941856,Alexis Creek 34 (IRI),2016,1.31554,0,NA,NA
5941858,Cahoose 10 (IRI),2016,2.14579,0,NA,NA
5941859,Blackwater Meadow 11 (IRI),2016,0.61036,0,NA,NA
5941860,Cahoose 12 (IRI),2016,0.68317,0,NA,NA
5941861,Betty Creek 18 (IRI),2016,1.2889,0,NA,NA
5941862,Salmon River Meadow 7 (IRI),2016,1.00412,0,NA,NA
5941863,Tzetzi Lake 11 (IRI),2016,0.7376,0,NA,NA
5941864,Sundayman's Meadow 3 (IRI),2016,0.48833,0,NA,NA
5941866,Euchinico Creek 17 (IRI),2016,4.21019,0,NA,NA
5941868,Sandy Harry 4 (IRI),2016,2.14582,5,NA,NA
5941871,Fishtrap 19 (IRI),2016,0.27722,15,NA,NA
5941872,Swan Lake  3 (IRI),2016,1.02938,5,NA,NA
5941873,Alkali Lake 4A (IRI),2016,1.30034,10,NA,NA
5941876,Lezbye  6 (IRI),2016,0.89343,20,NA,NA
5941879,Michel Gardens 36 (IRI),2016,0.04143,5,NA,NA
5941880,Ulkatcho 14A (IRI),2016,2.66651,155,52.9,22560
5941881,Baezaeko River 27 (IRI),2016,0.21586,0,NA,NA
5941882,Alexandria (IRI),2016,8.58222,35,NA,NA
5941883,Anahim's Meadow (IRI),2016,4.20483,10,NA,NA
5941884,Garden (IRI),2016,2.03642,5,NA,NA
5941885,Little Springs (IRI),2016,4.73,15,NA,NA
5943008,Alert Bay (VL),2016,1.69125,489,7.5,53728
5943012,Port McNeill (T),2016,13.92058,2337,6.1,85248
5943017,Port Alice (VL),2016,6.99671,664,31.7,62208
5943023,Port Hardy (DM),2016,38.92062,4132,8.8,56277
5943027,Mount Waddington B (RDA),2016,2601.70199,60,NA,NA
5943031,Mount Waddington C (RDA),2016,1568.27106,750,8.4,73984
5943033,Mount Waddington D (RDA),2016,3445.98652,228,0,79616
5943037,Mount Waddington A (RDA),2016,13042.51092,885,16.3,41472
5943804,Fort Rupert 1 (IRI),2016,0.04769,27,NA,NA
5943806,Tsulquate 4 (IRI),2016,0.61535,431,29.6,39808
5943807,Dead Point 5 (IRI),2016,0.41844,10,NA,NA
5943808,Gwayasdums 1 (IRI),2016,0.31803,27,NA,NA
5943809,Hopetown 10A (IRI),2016,0.03103,0,NA,NA
5943813,Quaee 7 (IRI),2016,2.27073,78,0,NA
5943815,Kippase 2 (IRI),2016,0.13957,228,17.4,46080
5943816,Quatsino Subdivision 18 (IRI),2016,0.24158,224,15.8,50304
5943817,Thomas Point 5 (IRI),2016,0.22766,0,NA,NA
5943835,Nimpkish 2 (IRI),2016,0.03038,0,NA,NA
5943836,Hope Island 1 (IRI),2016,36.88098,0,NA,NA
5943837,Alert Bay (IRI),2016,2.48277,465,19.2,29760
5945006,Central Coast A (RDA),2016,20370.37479,203,0,46507
5945010,Central Coast C (RDA),2016,4043.17186,653,9.9,51072
5945012,Central Coast D (RDA),2016,307.52791,399,0,62592
5945014,Central Coast E (RDA),2016,362.28268,148,0,37760
5945801,Bella Bella 1 (IRI),2016,6.1504200000000004,1019,14.4,59264
5945802,Bella Coola 1 (IRI),2016,16.39837,807,26.9,36032
5945803,Katit 1 (IRI),2016,6.66164,90,25,NA
5947007,Port Edward (DM),2016,183.32737,467,6.9,78848
5947012,Prince Rupert (CY),2016,66.3267,12220,12.6,73284
5947016,Skeena-Queen Charlotte A (RDA),2016,3036.19534,41,50,NA
5947021,Skeena-Queen Charlotte C (RDA),2016,6898.97675,68,0,NA
5947023,Masset (VL),2016,20.90015,793,3.6,59968
5947026,Queen Charlotte (VL),2016,35.45435,852,7.7,69120
5947027,Skeena-Queen Charlotte D (RDA),2016,6509.85507,539,6.2,63424
5947030,Port Clements (VL),2016,13.18478,282,6.7,53120
5947032,Skeena-Queen Charlotte E (RDA),2016,3457.7921,340,13.8,52480
5947803,Masset 1 (IRI),2016,3.20601,555,18.6,30208
5947804,Skidegate 1 (IRI),2016,5.12466,837,11.7,48512
5947806,Kulkayu (Hartley Bay) 4 (IRI),2016,1.13905,52,33.3,NA
5947807,Dolphin Island 1 (IRI),2016,15.63567,353,33.3,30208
5947809,Lax Kw'alaams 1 (IRI),2016,111.04234,646,26.4,33664
5947810,S1/2 Tsimpsean 2 (IRI),2016,33.63325,88,40,NA
5949005,Kitimat (DM),2016,257.76166,8131,12.5,92365
5949011,Terrace (CY),2016,59.078360000000004,11643,8.9,76769
5949013,Kitimat-Stikine C (Part 1) (RDA),2016,9833.5169,2834,9.4,84651
5949018,Kitimat-Stikine E (RDA),2016,17.31739,3993,13.6,67072
5949020,Kitimat-Stikine C (Part 2) (RDA),2016,18612.54743,5,NA,NA
5949022,Hazelton (VL),2016,3.1361,313,8.7,66304
5949024,New Hazelton (DM),2016,24.62569,580,19.7,50048
5949028,Kitimat-Stikine B (RDA),2016,7488.23278,1473,11.8,54741
5949032,Stewart (DM),2016,562.3599,401,11.6,68352
5949035,Nisga'a (NL),2016,2102.22414,1880,29.2,56960
5949038,Kitimat-Stikine F (RDA),2016,13212.77488,360,7.7,79104
5949039,Kitimat-Stikine A (RDA),2016,25567.43876,20,NA,NA
5949041,Kitimat-Stikine D (RDA),2016,28673.15691,99,22.2,35968
5949802,Kitasoo 1 (IRI),2016,3.29499,292,12.9,54592
5949803,Kitamaat 2 (IRI),2016,1.56549,525,16.2,57344
5949804,Kitsumkaylum 1 (IRI),2016,4.95283,334,21.2,57472
5949805,Kshish 4 (IRI),2016,2.89823,0,NA,NA
5949807,Kulspai 6 (IRI),2016,0.07159,87,33.3,NA
5949810,Coryatsaqua (Moricetown) 2 (IRI),2016,1.46789,86,20,NA
5949811,Hagwilget 1 (IRI),2016,1.28124,191,29.4,34944
5949812,Gitanmaax 1 (IRI),2016,11.90227,630,23.3,46933
5949813,Kispiox 1 (IRI),2016,13.53574,599,30,35840
5949814,Gitsegukla 1 (IRI),2016,11.95951,427,36.4,30784
5949815,Gitanyow 1 (IRI),2016,5.08977,434,47.1,32939
5949816,Gitwangak 1 (IRI),2016,19.63344,430,34.4,34176
5949817,Moricetown 1 (IRI),2016,6.11285,306,25,55424
5949818,Sik-e-dakh 2 (IRI),2016,4.40311,236,38.9,27563
5949819,Babine 17 (IRI),2016,1.13881,111,30,NA
5949820,Bulkley River 19 (IRI),2016,2.33662,128,25,NA
5949832,Iskut 6 (IRI),2016,0.58128,295,35.5,53504
5949843,Guhthe Tah 12 (IRI),2016,0.31009,148,25,56192
5949844,Kitselas 1 (IRI),2016,5.55522,269,20,46208
5949845,Dease Lake 9 (IRI),2016,1.05285,54,66.7,NA
5949846,Tahltan 1 (IRI),2016,1.5472,0,NA,NA
5949847,Telegraph Creek (IRI),2016,1.45678,53,40,NA
5951007,Vanderhoof (DM),2016,57.99405,4439,8.1,82368
5951009,Fraser Lake (VL),2016,5.3986,988,18.8,75776
5951013,Fort St. James (DM),2016,24.63733,1598,11.1,80896
5951015,Bulkley-Nechako C (RDA),2016,27192.30712,1415,14.5,84070
5951017,Bulkley-Nechako D (RDA),2016,4715.67359,1472,10.1,70400
5951019,Bulkley-Nechako F (RDA),2016,5576.18263,3665,13.1,81024
5951022,Burns Lake (VL),2016,7.47843,1779,13,68267
5951028,Bulkley-Nechako B (RDA),2016,3833.08401,1938,12.4,81152
5951031,Bulkley-Nechako E (RDA),2016,17734.73727,1593,14.9,66091
5951032,Granisle (VL),2016,80.95899,303,21.1,42752
5951034,Houston (DM),2016,74.22518,2993,11.5,80477
5951038,Telkwa (VL),2016,7.28583,1327,10.2,87936
5951043,Smithers (T),2016,15.33428,5401,8.9,74610
5951051,Bulkley-Nechako A (RDA),2016,3717.86486,5256,9.5,85184
5951053,Bulkley-Nechako G (RDA),2016,15047.38989,903,17.6,78592
5951801,Ye Koo Che 3 (IRI),2016,2.01235,87,57.1,NA
5951802,Nautley (Fort Fraser) 1 (IRI),2016,5.18899,192,27.3,48256
5951803,Nak'azdli (Necoslie 1) (IRI),2016,3.22014,548,31.5,49152
5951804,Sowchea 3 (IRI),2016,1.11358,0,NA,NA
5951805,Binche 2 (Pinchie 2) (IRI),2016,4.66447,182,29.4,35456
5951806,Seaspunkut 4 (IRI),2016,2.39771,15,NA,NA
5951807,Stellaquo (Stella) 1 (IRI),2016,9.06451,202,21.4,65152
5951809,Stony Creek 1 (IRI),2016,26.56751,313,33.3,27136
5951810,Tache 1 (IRI),2016,10.28947,401,46.2,35968
5951811,Tacla Lake (Ferry Landing) 9 (IRI),2016,0.72507,0,NA,NA
5951813,Laketown 3 (IRI),2016,2.43768,18,NA,NA
5951814,Dzitline Lee 9 (IRI),2016,5.44239,10,NA,NA
5951815,Burns Lake 18 (IRI),2016,0.55557,48,33.3,NA
5951818,Cheslatta 1 (IRI),2016,10.9006,84,40,NA
5951819,Omineca 1 (IRI),2016,0.56549,5,NA,NA
5951820,Palling 1 (IRI),2016,0.31758,10,NA,NA
5951821,Duncan Lake 2 (IRI),2016,0.66607,5,NA,NA
5951822,Francois Lake 7 (IRI),2016,1.37904,10,NA,NA
5951823,Skins Lake 16A (IRI),2016,0.67264,5,NA,NA
5951824,Skins Lake 16B (IRI),2016,0.62558,23,NA,NA
5951825,Tatla West 11 (IRI),2016,0.45216,0,NA,NA
5951826,Uncha Lake 13A (IRI),2016,0.37581,10,NA,NA
5951827,Woyenne 27 (IRI),2016,0.14596,243,22.2,47232
5951828,Babine  6 (IRI),2016,2.20332,86,33.3,NA
5951829,Babine 25 (IRI),2016,0.5266,112,66.7,NA
5951830,Jean Baptiste 28 (IRI),2016,1.41526,0,NA,NA
5951833,Tatla't East 2 (IRI),2016,0.70111,5,NA,NA
5951840,Williams Prairie Meadow 1A (IRI),2016,0.67881,15,NA,NA
5951844,Poison Creek 17A (IRI),2016,0.21934,5,NA,NA
5951845,Tadinlay 15 (IRI),2016,1.81507,0,NA,NA
5951846,Nedoats 11 (IRI),2016,3.99781,0,NA,NA
5951847,Babine Lake 21B (IRI),2016,0.02066,0,NA,NA
5951848,North Tacla Lake (IRI),2016,2.03553,192,33.3,38784
5951849,Mission Lands 17 (IRI),2016,0.47544,0,NA,NA
5953007,Valemount (VL),2016,5.2232,1021,10.3,51392
5953012,McBride (VL),2016,4.65787,616,15.4,44672
5953019,Fraser-Fort George H (RDA),2016,15160.97655,1586,9.1,53632
5953023,Prince George (CY),2016,330.41576,74003,9.3,75690
5953033,Mackenzie (DM),2016,223.00499,3714,7.7,96154
5953038,Fraser-Fort George A (RDA),2016,1447.85912,3463,7.4,95949
5953042,Fraser-Fort George C (RDA),2016,2857.12478,3527,5.4,108885
5953044,Fraser-Fort George D (RDA),2016,681.01389,4278,7.6,93901
5953046,Fraser-Fort George E (RDA),2016,624.62261,526,20,51584
5953048,Fraser-Fort George F (RDA),2016,12706.35073,1246,12.9,76032
5953050,Fraser-Fort George G (RDA),2016,18023.03102,334,5.6,58496
5953801,Fort George (Shelley) 2 (IRI),2016,5.70406,105,44.4,NA
5953802,McLeod Lake 1 (IRI),2016,10.27097,87,16.7,38144
5955003,Tumbler Ridge (DM),2016,1571.0375,1987,23,74816
5955005,Pouce Coupe (VL),2016,2.0583,792,14,77312
5955010,Chetwynd (DM),2016,63.62475,2503,13.7,90709
5955014,Dawson Creek (CY),2016,24.36653,12178,12.1,79211
5955021,Peace River D (RDA),2016,11821.53124,5920,11.8,96102
5955023,Peace River E (RDA),2016,16696.61351,2949,13.1,89408
5955025,Hudson's Hope (DM),2016,896.90311,1015,14.1,73472
5955030,Taylor (DM),2016,18.07823,1469,11.1,105344
5955034,Fort St. John (CY),2016,26.26608,20155,10.8,102903
5955040,Peace River B (RDA),2016,88010.35609,5628,10.3,93397
5955042,Peace River C (RDA),2016,602.50388,6772,10.9,123648
5955801,East Moberly Lake 169 (IRI),2016,31.35397,381,19.4,55424
5955802,West Moberly Lake 168A (IRI),2016,19.95496,140,25,56704
5955803,Blueberry River 205 (IRI),2016,13.7174,197,35.7,50560
5955804,Doig River 206 (IRI),2016,11.75939,118,33.3,27456
5955807,Fort Ware 1 (IRI),2016,4.32148,332,26.9,30656
5955808,Halfway River 168 (IRI),2016,40.75327,172,23.1,41408
5955812,Ingenika Point (S-ï¿½),2016,5.69558,234,29.2,40064
5957022,Stikine Region (RDA),2016,121813.79446,477,22,55353
5957802,Unnamed 10 (IRI),2016,0.02897,28,NA,NA
5957803,Five Mile Point  3 (IRI),2016,8.75,114,30.8,32704
5957804,Good Hope Lake (S-ï¿½),2016,0.5198,0,NA,NA
5957813,Lower Post (S-ï¿½),2016,0.55757,81,0,NA
5957814,Liard River 3 (IRI),2016,3.58581,40,NA,NA
5959007,Northern Rockies (RGM),2016,86303.74521,4831,13.2,94234
5959805,Fontas 1 (IRI),2016,0.1169,5,NA,NA
5959806,Fort Nelson 2 (IRI),2016,95.70506,451,37.8,47040
5959809,Kahntah 3 (IRI),2016,0.22173,0,NA,NA
5959810,Prophet River 4 (IRI),2016,5.56983,106,33.3,42880
