stockid,year,score,basis,bPrime,fPrime,b_bmsy,f_fmsy,rgn_id,rgn_ass_catch_prop
SABLEFPCAN,2011,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,4,0.01157296759634078
SABLEFPCAN,2011,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,5,0.01468100163302893
SABLEFPCAN,2011,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,6,NaN
SABLEFPCAN,2011,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,7,0.05957470207539381
SABLEFPCAN,2011,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,8,0.01206366942103239
SABLEFPCAN,2012,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,1,0.008046675666804054
SABLEFPCAN,2012,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,2,0.19438258869423455
SABLEFPCAN,2012,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,3,0.033389743289926985
SABLEFPCAN,2012,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,4,0.00959333526912093
SABLEFPCAN,2012,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,5,0.0154214881603642
SABLEFPCAN,2012,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,6,0
SABLEFPCAN,2012,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,7,0.015942747174366296
SABLEFPCAN,2012,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,8,9.507723064459024e-4
SABLEFPCAN,2013,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,1,0.007390591442859654
SABLEFPCAN,2013,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,2,0.1475700721700682
SABLEFPCAN,2013,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,3,0.03304638952642455
SABLEFPCAN,2013,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,4,0.01251577310797684
SABLEFPCAN,2013,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,5,0.015251934697072528
SABLEFPCAN,2013,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,6,NaN
SABLEFPCAN,2013,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,7,0.0041100571541037275
SABLEFPCAN,2013,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,8,0
SABLEFPCAN,2014,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,1,0.008495732524836715
SABLEFPCAN,2014,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,2,0.09014528342242777
SABLEFPCAN,2014,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,3,0.05512462768815539
SABLEFPCAN,2014,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,4,0.028524145819509933
SABLEFPCAN,2014,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,5,0.01519093699416625
SABLEFPCAN,2014,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,6,NaN
SABLEFPCAN,2014,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,7,0.005383838311996916
SABLEFPCAN,2014,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,8,0
SABLEFPCAN,2015,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,1,0.013585530296519235
SABLEFPCAN,2015,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,2,0.10434287955770405
SABLEFPCAN,2015,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,3,0.022388655172389152
SABLEFPCAN,2015,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,4,0.02028843278960618
SABLEFPCAN,2015,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,5,0.03344068422986209
SABLEFPCAN,2015,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,6,NaN
SABLEFPCAN,2015,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,7,0.010344469112194452
SABLEFPCAN,2015,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,8,0.0019890849577293116
SABLEFPCAN,2016,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,1,0.009823951421405202
SABLEFPCAN,2016,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,2,0.11395018813394299
SABLEFPCAN,2016,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,3,0.0368532241289897
SABLEFPCAN,2016,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,4,0.02044278390569765
SABLEFPCAN,2016,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,5,0.021294518640366956
SABLEFPCAN,2016,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,6,NaN
SABLEFPCAN,2016,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,7,0.006612788192765032
SABLEFPCAN,2016,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,8,7.692516876248965e-4
